year,driver,wins,podiums,totalPoints,finishes,dnfs,avgLapTime,totalOvertakes,raceCount,finishRate,podiumRate,avgPointsPerRace
1965,klerk,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1965,lederle,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,love,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1965,maggs,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1965,mitter,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1965,niemann,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,pieterse,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,pretorius,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,prophet,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1965,puzey,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,raby,0,0,0.0,1,0,,9,2,50.0,0.0,0.0
1965,reed,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,rhodes,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1965,rollinson,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,scarfiotti,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,serrurier,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,solana,0,0,0.0,2,0,,5,2,100.0,0.0,0.0
1965,tingle,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1965,vaccarella,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1964,hill,2,5,41.0,9,0,,12,10,90.0,50.0,4.1
1964,surtees,2,6,40.0,10,0,,6,10,100.0,60.0,4.0
1964,clark,3,3,32.0,11,0,,6,11,100.0,27.27,2.91
1964,bandini,1,4,23.0,10,0,,14,10,100.0,40.0,2.3
1964,ginther,0,2,23.0,10,0,,44,10,100.0,20.0,2.3
1964,gurney,2,2,19.0,10,0,,2,10,100.0,20.0,1.9
1964,mclaren,0,2,13.0,10,0,,12,10,100.0,20.0,1.3
1964,arundell,0,2,11.0,4,0,,6,4,100.0,50.0,2.75
1964,jack_brabham,0,2,11.0,10,0,,2,10,100.0,20.0,1.1
1964,siffert,0,1,7.0,10,0,,34,10,100.0,10.0,0.7
1964,anderson,0,1,5.0,7,0,,27,7,100.0,14.29,0.71
1964,ireland,0,0,4.0,7,0,,24,8,87.5,0.0,0.5
1964,maggs,0,0,4.0,3,0,,25,5,60.0,0.0,0.8
1964,spence,0,0,4.0,6,0,,16,6,100.0,0.0,0.67
1964,bonnier,0,0,3.0,8,0,,13,9,88.89,0.0,0.33
1964,amon,0,0,2.0,8,0,,12,9,88.89,0.0,0.22
1964,hansgen,0,0,2.0,1,0,,12,1,100.0,0.0,2.0
1964,trintignant,0,0,2.0,4,0,,20,5,80.0,0.0,0.4
1964,hailwood,0,0,1.0,8,0,,34,9,88.89,0.0,0.11
1964,phil_hill,0,0,1.0,9,0,,31,9,100.0,0.0,0.11
1964,rodriguez,0,0,1.0,1,0,,3,1,100.0,0.0,1.0
1964,trevor_taylor,0,0,1.0,7,0,,14,8,87.5,0.0,0.12
1964,andre_pilette,0,0,0.0,1,0,,5,3,33.33,0.0,0.0
1964,attwood,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1964,baghetti,0,0,0.0,6,0,,41,7,85.71,0.0,0.0
1964,barth,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1964,beaufort,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1964,bucknum,0,0,0.0,3,0,,10,3,100.0,0.0,0.0
1964,cabral,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1964,collomb,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1964,gardner,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1964,geki,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1964,love,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1964,mitter,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1964,raby,0,0,0.0,1,0,,5,2,50.0,0.0,0.0
1964,revson,0,0,0.0,4,0,,15,5,80.0,0.0,0.0
1964,rindt,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1964,scarfiotti,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1964,sharp,0,0,0.0,2,0,,14,2,100.0,0.0,0.0
1964,solana,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1964,taylor,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1963,clark,7,9,73.0,10,0,,9,10,100.0,90.0,7.3
1963,ginther,0,5,34.0,10,0,,22,10,100.0,50.0,3.4
1963,hill,2,5,29.0,10,0,,4,10,100.0,50.0,2.9
1963,surtees,1,3,22.0,10,0,,7,10,100.0,30.0,2.2
1963,gurney,0,3,19.0,10,0,,13,10,100.0,30.0,1.9
1963,mclaren,0,3,17.0,10,0,,18,10,100.0,30.0,1.7
1963,jack_brabham,0,1,14.0,10,0,,20,10,100.0,10.0,1.4
1963,maggs,0,1,9.0,10,0,,21,10,100.0,10.0,0.9
1963,bandini,0,0,6.0,6,0,,18,9,66.67,0.0,0.67
1963,bonnier,0,0,6.0,10,0,,34,10,100.0,0.0,0.6
1963,ireland,0,0,6.0,7,0,,9,9,77.78,0.0,0.67
1963,hall,0,0,3.0,9,0,,57,9,100.0,0.0,0.33
1963,mitter,0,0,3.0,2,0,,11,3,66.67,0.0,1.0
1963,beaufort,0,0,2.0,7,0,,70,9,77.78,0.0,0.22
1963,scarfiotti,0,0,1.0,1,0,,5,3,33.33,0.0,0.33
1963,siffert,0,0,1.0,9,0,,18,9,100.0,0.0,0.11
1963,trevor_taylor,0,0,1.0,9,0,,13,9,100.0,0.0,0.11
1963,abate,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,amon,0,0,0.0,6,0,,17,8,75.0,0.0,0.0
1963,anderson,0,0,0.0,2,0,,11,2,100.0,0.0,0.0
1963,andre_pilette,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1963,arundell,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1963,baghetti,0,0,0.0,4,0,,13,9,44.44,0.0,0.0
1963,bianchi,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1963,blokdyk,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1963,broeker,0,0,0.0,1,0,,14,1,100.0,0.0,0.0
1963,burgess,0,0,0.0,2,0,,6,7,28.57,0.0,0.0
1963,cabral,0,0,0.0,1,0,,6,2,50.0,0.0,0.0
1963,campbell-jones,0,0,0.0,1,0,,10,2,50.0,0.0,0.0
1963,collomb,0,0,0.0,1,0,,11,2,50.0,0.0,0.0
1963,dochnal,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,driver,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,ernesto_brambilla,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,estefano,0,0,0.0,0,0,,0,3,0.0,0.0,0.0
1963,gregory,0,0,0.0,5,0,,14,6,83.33,0.0,0.0
1963,hailwood,0,0,0.0,2,0,,17,3,66.67,0.0,0.0
1963,hansgen,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1963,klerk,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1963,kuhnke,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,lederle,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,lippi,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,love,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1963,mairesse,0,0,0.0,3,0,,0,3,100.0,0.0,0.0
1963,monarch,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,niemann,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1963,parnell,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,phil_hill,0,0,0.0,6,0,,11,9,66.67,0.0,0.0
1963,pieterse,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1963,prophet,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1963,raby,0,0,0.0,1,0,,2,3,33.33,0.0,0.0
1963,rodriguez,0,0,0.0,2,0,,5,2,100.0,0.0,0.0
1963,seiffert,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,serrurier,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1963,settember,0,0,0.0,4,0,,19,7,57.14,0.0,0.0
1963,sharp,0,0,0.0,2,0,,9,2,100.0,0.0,0.0
1963,solana,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1963,spence,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1963,starrabba,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,tingle,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1963,trintignant,0,0,0.0,3,0,,20,3,100.0,0.0,0.0
1963,vos,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1963,ward,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1962,hill,4,6,52.0,9,0,,6,9,100.0,66.67,5.78
1962,mclaren,1,5,32.0,9,0,,13,9,100.0,55.56,3.56
1962,clark,3,3,30.0,9,0,,12,9,100.0,33.33,3.33
1962,surtees,0,2,19.0,9,0,,18,9,100.0,22.22,2.11
1962,gurney,1,2,15.0,6,0,,5,8,75.0,25.0,1.88
1962,phil_hill,0,3,14.0,6,0,,18,6,100.0,50.0,2.33
1962,maggs,0,2,13.0,9,0,,58,9,100.0,22.22,1.44
1962,ginther,0,2,10.0,8,0,,8,9,88.89,22.22,1.11
1962,jack_brabham,0,0,9.0,8,0,,19,8,100.0,0.0,1.12
1962,trevor_taylor,0,1,6.0,8,0,,18,9,88.89,11.11,0.67
1962,baghetti,0,0,5.0,4,0,,24,4,100.0,0.0,1.25
1962,bandini,0,1,4.0,3,0,,16,3,100.0,33.33,1.33
1962,ricardo_rodriguez,0,0,4.0,4,0,,8,5,80.0,0.0,0.8
1962,bonnier,0,0,3.0,7,0,,22,8,87.5,0.0,0.38
1962,mairesse,0,0,3.0,3,0,,6,3,100.0,0.0,1.0
1962,beaufort,0,0,2.0,8,0,,43,9,88.89,0.0,0.22
1962,ireland,0,0,2.0,8,0,,8,8,100.0,0.0,0.25
1962,gregory,0,0,1.0,6,0,,11,7,85.71,0.0,0.14
1962,lederle,0,0,1.0,1,0,,4,1,100.0,0.0,1.0
1962,abate,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,arundell,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,ashmore,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1962,bianchi,0,0,0.0,2,0,,18,2,100.0,0.0,0.0
1962,burgess,0,0,0.0,2,0,,9,4,50.0,0.0,0.0
1962,bussinello,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,campbell-jones,0,0,0.0,1,0,,8,2,50.0,0.0,0.0
1962,chamberlain,0,0,0.0,1,0,,5,3,33.33,0.0,0.0
1962,collomb,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1962,davis,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,estefano,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,greene,0,0,0.0,1,0,,0,4,25.0,0.0,0.0
1962,hall,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,harris,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1962,hocking,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,johnstone,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1962,kuhnke,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,lewis,0,0,0.0,4,0,,13,6,66.67,0.0,0.0
1962,lippi,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,love,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1962,marsh,0,0,0.0,0,0,,0,4,0.0,0.0,0.0
1962,mayer,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1962,penske,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1962,pieterse,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1962,pon,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1962,prinoth,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,salvadori,0,0,0.0,7,0,,2,9,77.78,0.0,0.0
1962,schiller,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1962,schroeder,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1962,seidel,0,0,0.0,2,0,,7,3,66.67,0.0,0.0
1962,seiffert,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,serrurier,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1962,settember,0,0,0.0,2,0,,10,3,66.67,0.0,0.0
1962,sharp,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1962,shelly,0,0,0.0,1,0,,0,3,33.33,0.0,0.0
1962,siffert,0,0,0.0,3,0,,12,6,50.0,0.0,0.0
1962,slotemaker,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,tingle,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,trintignant,0,0,0.0,5,0,,18,8,62.5,0.0,0.0
1962,vaccarella,0,0,0.0,2,0,,5,3,66.67,0.0,0.0
1962,vyver,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1962,walter,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1961,phil_hill,2,6,38.0,7,0,,5,7,100.0,85.71,5.43
1961,trips,2,4,33.0,7,0,,9,7,100.0,57.14,4.71
1961,gurney,0,3,21.0,8,0,,33,8,100.0,37.5,2.62
1961,moss,2,2,21.0,9,0,,3,9,100.0,22.22,2.33
1961,ginther,0,3,16.0,7,0,,8,7,100.0,42.86,2.29
1961,ireland,1,1,12.0,6,0,,13,7,85.71,14.29,1.71
1961,clark,0,2,11.0,8,0,,22,8,100.0,25.0,1.38
1961,mclaren,0,1,11.0,8,0,,29,8,100.0,12.5,1.38
1961,baghetti,1,1,9.0,3,0,,11,3,100.0,33.33,3.0
1961,brooks,0,1,6.0,8,0,,10,8,100.0,12.5,0.75
1961,jack_brabham,0,0,4.0,7,0,,12,8,87.5,0.0,0.5
1961,surtees,0,0,4.0,7,0,,8,8,87.5,0.0,0.5
1961,bonnier,0,0,3.0,8,0,,13,8,100.0,0.0,0.38
1961,gendebien,0,0,3.0,2,0,,4,5,40.0,0.0,0.6
1961,hill,0,0,3.0,8,0,,0,8,100.0,0.0,0.38
1961,lewis,0,0,3.0,5,0,,25,5,100.0,0.0,0.6
1961,salvadori,0,0,2.0,5,0,,31,5,100.0,0.0,0.4
1961,allison,0,0,0.0,1,0,,7,2,50.0,0.0,0.0
1961,andre_pilette,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,ashmore,0,0,0.0,2,0,,9,3,66.67,0.0,0.0
1961,bandini,0,0,0.0,4,0,,23,4,100.0,0.0,0.0
1961,barth,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1961,beaufort,0,0,0.0,6,0,,19,6,100.0,0.0,0.0
1961,bianchi,0,0,0.0,3,0,,13,4,75.0,0.0,0.0
1961,boffa,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,bordeu,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,burgess,0,0,0.0,3,0,,33,5,60.0,0.0,0.0
1961,bussinello,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1961,campbell-jones,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,collomb,0,0,0.0,2,0,,7,2,100.0,0.0,0.0
1961,duke,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,fairman,0,0,0.0,2,0,,2,2,100.0,0.0,0.0
1961,greene,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1961,gregory,0,0,0.0,6,0,,15,9,66.67,0.0,0.0
1961,hall,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1961,hansgen,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1961,henry_taylor,0,0,0.0,3,0,,27,5,60.0,0.0,0.0
1961,herrmann,0,0,0.0,3,0,,4,4,75.0,0.0,0.0
1961,ken_miles,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,lippi,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1961,maggs,0,0,0.0,2,0,,22,2,100.0,0.0,0.0
1961,mairesse,0,0,0.0,3,0,,3,3,100.0,0.0,0.0
1961,marsh,0,0,0.0,2,0,,8,3,66.67,0.0,0.0
1961,may,0,0,0.0,2,0,,11,4,50.0,0.0,0.0
1961,monteverdi,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,natili,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1961,naylor,0,0,0.0,1,0,,8,2,50.0,0.0,0.0
1961,parnell,0,0,0.0,2,0,,20,2,100.0,0.0,0.0
1961,penske,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1961,pirocchi,0,0,0.0,1,0,,17,2,50.0,0.0,0.0
1961,prinoth,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,ricardo_rodriguez,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1961,ruby,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1961,ryan,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1961,scarlatti,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1961,seidel,0,0,0.0,3,0,,5,5,60.0,0.0,0.0
1961,sharp,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1961,starrabba,0,0,0.0,1,0,,15,1,100.0,0.0,0.0
1961,thiele,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1961,trevor_taylor,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1961,trintignant,0,0,0.0,5,0,,40,5,100.0,0.0,0.0
1961,vaccarella,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1960,jack_brabham,5,5,43.0,8,0,,3,8,100.0,62.5,5.38
1960,mclaren,1,6,37.0,8,0,,48,8,100.0,75.0,4.62
1960,moss,2,3,19.0,6,0,,5,7,85.71,42.86,2.71
1960,ireland,0,3,18.0,8,0,,9,8,100.0,37.5,2.25
1960,phil_hill,1,2,16.0,9,0,,19,9,100.0,22.22,1.78
1960,gendebien,0,2,10.0,5,0,,19,5,100.0,40.0,2.0
1960,trips,0,0,10.0,9,0,,25,9,100.0,0.0,1.11
1960,clark,0,1,8.0,6,0,,15,6,100.0,16.67,1.33
1960,ginther,0,1,8.0,3,0,,9,4,75.0,25.0,2.0
1960,rathmann,1,1,8.0,1,0,,1,1,100.0,100.0,8.0
1960,brooks,0,0,7.0,7,0,,11,7,100.0,0.0,1.0
1960,allison,0,1,6.0,1,0,,5,2,50.0,50.0,3.0
1960,surtees,0,1,6.0,4,0,,9,4,100.0,25.0,1.5
1960,ward,0,1,6.0,1,0,,1,1,100.0,100.0,6.0
1960,bonnier,0,0,4.0,8,0,,0,8,100.0,0.0,0.5
1960,goldsmith,0,1,4.0,1,0,,23,1,100.0,100.0,4.0
1960,hill,0,1,4.0,7,0,,2,8,87.5,12.5,0.5
1960,mairesse,0,1,4.0,3,0,,4,3,100.0,33.33,1.33
1960,branson,0,0,3.0,1,0,,4,1,100.0,0.0,3.0
1960,cabianca,0,0,3.0,1,0,,0,1,100.0,0.0,3.0
1960,henry_taylor,0,0,3.0,4,0,,23,4,100.0,0.0,0.75
1960,menditeguy,0,0,3.0,1,0,,8,1,100.0,0.0,3.0
1960,thomson,0,0,2.0,1,0,,12,1,100.0,0.0,2.0
1960,bianchi,0,0,1.0,3,0,,10,3,100.0,0.0,0.33
1960,flockhart,0,0,1.0,2,0,,8,2,100.0,0.0,0.5
1960,herrmann,0,0,1.0,1,0,,4,1,100.0,0.0,1.0
1960,johnson,0,0,1.0,1,0,,1,1,100.0,0.0,1.0
1960,amick,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1960,barth,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1960,beaufort,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1960,bettenhausen,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,bonomi,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1960,boyd,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,bristow,0,0,0.0,3,0,,0,3,100.0,0.0,0.0
1960,bryan,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,burgess,0,0,0.0,3,0,,17,4,75.0,0.0,0.0
1960,cabral,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1960,chimeri,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1960,christie,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1960,creus,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1960,daigh,0,0,0.0,3,0,,14,6,50.0,0.0,0.0
1960,darter,0,0,0.0,1,0,,15,1,100.0,0.0,0.0
1960,dempsey_wilson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,dick_rathmann,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,drake,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1960,drogo,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1960,estefano,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1960,fairman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,force,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,foyt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,freeland,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,gamble,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1960,gonzalez,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1960,gould,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1960,greene,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,gregory,0,0,0.0,4,0,,12,6,66.67,0.0,0.0
1960,grim,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1960,gurney,0,0,0.0,7,0,,4,7,100.0,0.0,0.0
1960,halford,0,0,0.0,1,0,,7,2,50.0,0.0,0.0
1960,hall,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1960,hartley,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1960,herman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,homeier,0,0,0.0,1,0,,18,1,100.0,0.0,0.0
1960,hurtubise,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1960,larreta,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1960,lovely,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1960,mcwithey,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1960,mike_taylor,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1960,munaron,0,0,0.0,4,0,,19,4,100.0,0.0,0.0
1960,naylor,0,0,0.0,3,0,,5,4,75.0,0.0,0.0
1960,owen,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1960,piper,0,0,0.0,1,0,,12,2,50.0,0.0,0.0
1960,reventlow,0,0,0.0,1,0,,0,4,25.0,0.0,0.0
1960,ruby,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1960,russo,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1960,ruttman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,sachs,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,salvadori,0,0,0.0,3,0,,7,4,75.0,0.0,0.0
1960,scarlatti,0,0,0.0,2,0,,0,3,66.67,0.0,0.0
1960,schell,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,seidel,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1960,stacey,0,0,0.0,4,0,,9,4,100.0,0.0,0.0
1960,stevenson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,sutton,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,templeman,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1960,thiele,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1960,tingelstad,0,0,0.0,1,0,,19,1,100.0,0.0,0.0
1960,trintignant,0,1,0.0,5,0,,23,6,83.33,16.67,0.0
1960,veith,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1960,vic_wilson,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1960,weiler,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,jack_brabham,2,5,34.0,8,0,,2,8,100.0,62.5,4.25
1959,brooks,2,4,27.0,7,0,,4,8,87.5,50.0,3.38
1959,moss,2,3,25.5,8,0,,5,8,100.0,37.5,3.19
1959,phil_hill,0,3,20.0,7,0,,14,7,100.0,42.86,2.86
1959,trintignant,0,2,19.0,8,0,,21,8,100.0,25.0,2.38
1959,mclaren,1,2,16.5,7,0,,28,7,100.0,28.57,2.36
1959,gurney,0,2,13.0,4,0,,4,4,100.0,50.0,3.25
1959,bonnier,1,1,10.0,7,0,,5,7,100.0,14.29,1.43
1959,gregory,0,2,10.0,6,0,,5,6,100.0,33.33,1.67
1959,ward,1,1,8.0,2,0,,14,2,100.0,50.0,4.0
1959,rathmann,0,1,6.0,1,0,,1,1,100.0,100.0,6.0
1959,ireland,0,0,5.0,6,0,,9,6,100.0,0.0,0.83
1959,schell,0,0,5.0,8,0,,7,8,100.0,0.0,0.62
1959,thomson,0,1,5.0,1,0,,0,1,100.0,100.0,5.0
1959,bettenhausen,0,0,3.0,1,0,,11,1,100.0,0.0,3.0
1959,gendebien,0,0,3.0,2,0,,7,2,100.0,0.0,1.5
1959,allison,0,0,2.0,5,0,,12,5,100.0,0.0,0.4
1959,behra,0,0,2.0,3,0,,0,3,100.0,0.0,0.67
1959,goldsmith,0,0,2.0,1,0,,11,1,100.0,0.0,2.0
1959,Changy,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,amick,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,arnold,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1959,ashdown,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1959,beaufort,0,0,0.0,2,0,,15,2,100.0,0.0,0.0
1959,bianchi,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,bill_moss,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,blanchard,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1959,boyd,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1959,branson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,bristow,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1959,bryan,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,bueb,0,0,0.0,1,0,,5,2,50.0,0.0,0.0
1959,burgess,0,0,0.0,4,0,,13,4,100.0,0.0,0.0
1959,cabianca,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1959,cabral,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1959,cade,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,cheesbourg,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1959,christie,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,constantine,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,darter,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1959,davis,0,0,0.0,2,0,,7,2,100.0,0.0,0.0
1959,daywalt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,dennis_taylor,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,dick_rathmann,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,fairman,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1959,filippis,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
